A1,A2,C1,C2,bin
7.850691955e-07,9.128968363999999e-07,1.251295936382509e-06,2.0060780785088085e-06,train
6.357951789999999e-07,8.509859054399999e-07,9.266732605735228e-08,1.3561525953386051e-06,train
8.395917609e-07,9.3330032851e-07,2.1230011917161317e-06,2.392936504735869e-06,train
8.168144965e-07,9.226458650499999e-07,1.7585528831514676e-06,2.1240088691355907e-06,train
7.20989009e-07,8.508071618e-07,1.0468921553538718e-06,1.0301873346462128e-06,train
5.85091475e-07,7.926249748999999e-07,6.231593712146e-08,7.978270818168728e-07,train
8.504908643999999e-07,9.3660927698e-07,2.3954080737904926e-06,2.4543197903994853e-06,train
6.87772883e-07,8.270624744e-07,8.247369030166789e-07,8.509978949371425e-07,train
7.15203367e-07,8.640489889499999e-07,8.427742068836367e-07,1.2615425861097825e-06,train
7.989910838e-07,8.8139199759e-07,2.071547207768543e-06,1.1190695149687636e-06,train
8.402000455999999e-07,9.3738882074e-07,1.9986081871100384e-06,2.6021656623407974e-06,train
7.523877026999999e-07,9.072546192599999e-07,7.713584857976579e-07,2.0254501973171342e-06,train
8.646943990999999e-07,9.4500562299e-07,2.6370444010981774e-06,2.805681108520642e-06,train
8.278307868e-07,9.153116287499999e-07,2.243850433185377e-06,1.7680750816581586e-06,train
7.937623726999999e-07,8.949601953699999e-07,1.762015177440414e-06,1.4524246653994974e-06,train
6.880788989999999e-07,8.723759605e-07,4.175062449660543e-07,1.5195950806084701e-06,train
7.954519350999999e-07,9.3766776713e-07,7.588311554477737e-07,2.994705126879679e-06,train
8.332943736e-07,8.9577847957e-07,2.7799642712461174e-06,1.1619581144433736e-06,train
8.230084421e-07,8.8602823555e-07,2.6194009633883795e-06,1.0294917000653643e-06,train
8.076056948999999e-07,8.968705427199999e-07,2.0504852788482174e-06,1.4013232635417771e-06,train
8.145399004999999e-07,8.680209283499999e-07,2.615207970079742e-06,7.487986392212174e-07,train
7.952011762e-07,8.631957698999999e-07,2.1995066388035903e-06,8.123418295042811e-07,train
6.786001739999999e-07,8.089050343999999e-07,8.412529624633256e-07,6.765232511429065e-07,train
7.863416757e-07,8.564869723999999e-07,2.0777470074564965e-06,7.640118241650109e-07,train
7.10210794e-07,8.393611382999999e-07,1.0025808562877597e-06,9.17262954626986e-07,train
7.14272998e-07,9.0581360706e-07,2.353777113924688e-07,2.177654299401176e-06,train
7.552487213e-07,8.8760998331e-07,1.1443989822633708e-06,1.514516956789592e-06,train
8.521477577999999e-07,9.3966371781e-07,2.3423437292803515e-06,2.6094324622124848e-06,train
8.526845129e-07,9.3771723049e-07,2.438552343546643e-06,2.491666684153355e-06,train
7.980504958e-07,9.2127732539e-07,1.333870789404074e-06,2.2119671541110026e-06,train
8.209960147e-07,9.3240331838e-07,1.586216599714574e-06,2.515509248355581e-06,train
6.9747965e-07,8.863911075699999e-07,3.474701234489249e-07,1.7614374826393921e-06,train
8.185429048999999e-07,9.1015787596e-07,2.091139583655137e-06,1.6808127787610168e-06,train
7.978911104999999e-07,9.1982697187e-07,1.3666715312802145e-06,2.1587655764269614e-06,train
8.482831729e-07,9.205494329299999e-07,2.79568003819378e-06,1.7587201561246765e-06,train
7.999793769999999e-07,9.2134660686e-07,1.3761004384347326e-06,2.200915314670414e-06,train
8.703949152e-07,9.4484823401e-07,2.912996000185591e-06,2.721780761012819e-06,train
8.281192391999999e-07,9.3108463951e-07,1.8335226287757937e-06,2.3910370229669642e-06,train
8.55781096e-07,9.3503463737e-07,2.658647447281697e-06,2.3128034342153294e-06,train
7.751411811999999e-07,9.245255068099999e-07,7.699541222772261e-07,2.493901785693297e-06,train
6.99156131e-07,8.763297774e-07,5.017129059011385e-07,1.5483913078467852e-06,train
8.250532648e-07,8.674369396999999e-07,2.9150758875016965e-06,6.475668185112334e-07,train
7.937974744e-07,9.243967238899999e-07,1.1564974676476065e-06,2.3646903593313075e-06,train
7.553796249e-07,9.253567918199999e-07,3.8834793191233375e-07,2.6504048815442156e-06,train
7.682112053e-07,8.58550114e-07,1.7070539942172033e-06,9.087991229491192e-07,train
7.593819654999999e-07,8.9853600443e-07,1.0459539640523971e-06,1.7485198512581955e-06,train
7.956770750999999e-07,9.315189561299999e-07,9.842349202837216e-07,2.6683968252745564e-06,train
8.061468350999999e-07,9.353308421799999e-07,1.098224214931827e-06,2.784384796766386e-06,train
6.976741359999999e-07,8.6713037213e-07,5.902983908870724e-07,1.3874693071085886e-06,train
8.027915472999999e-07,8.762969484799999e-07,2.2240065383219094e-06,9.91937857991455e-07,train
6.68773763e-07,8.578997197599999e-07,3.587394089506919e-07,1.347160840892903e-06,train
6.61918602e-07,8.619968583e-07,2.44640541304766e-07,1.438646039785491e-06,train
7.362592485999999e-07,8.5791538321e-07,1.1950078892608975e-06,1.0669769303101583e-06,train
8.131239999999999e-07,9.340726008699999e-07,1.3185365064030566e-06,2.6636418576491088e-06,train
8.481246155999999e-07,9.328990184499999e-07,2.4359806194606078e-06,2.287570939976248e-06,train
8.423514442e-07,9.235313299799999e-07,2.507393492202306e-06,1.933133717978477e-06,train
7.422336731e-07,8.450319323999999e-07,1.4007969342823086e-06,8.475661869885532e-07,train
8.271347697e-07,8.794757402899999e-07,2.8285119509416025e-06,8.568509338283279e-07,train
6.56175504e-07,8.446080165599999e-07,3.49911354323699e-07,1.1941596129312417e-06,train
8.318793579999999e-07,9.183470071099999e-07,2.296134374634012e-06,1.8371356355275433e-06,train
8.360816722e-07,9.0601618037e-07,2.689620821765764e-06,1.4067145463109674e-06,train
8.239812275e-07,8.847930956999999e-07,2.6644889232923325e-06,9.946675437375045e-07,train
7.544342032e-07,8.601228032799999e-07,1.4547567991864139e-06,1.0101508215289946e-06,train
7.000146719999999e-07,8.275891788e-07,9.649105818055432e-07,8.092045521720428e-07,train
7.633275102e-07,9.0695189836e-07,9.6239024947571e-07,1.9555031800793774e-06,train
7.943253825999999e-07,9.298385598699999e-07,1.008119849827844e-06,2.5981947623180183e-06,train
7.329720719999999e-07,9.210564151e-07,1.4942354498161292e-07,2.6012353443954903e-06,train
6.37929029e-07,8.289069951999999e-07,2.954594419298454e-07,1.0476842524241492e-06,train
8.479193995999999e-07,9.175886662599999e-07,2.8538638734569726e-06,1.655560575546903e-06,train
8.319946539e-07,8.8794753821e-07,2.8595343641540957e-06,9.913042116018147e-07,train
6.82025308e-07,8.9185755524e-07,8.065974992104997e-08,1.9523379608985232e-06,train
7.081935399999999e-07,8.969240436599999e-07,3.1808223640732815e-07,1.9626309687070897e-06,train
7.872033956e-07,8.486896950999999e-07,2.169870025121891e-06,6.393836107843083e-07,train
7.700678416e-07,9.2706447309e-07,6.001950538621263e-07,2.634658582179992e-06,train
7.855177627e-07,8.593662432e-07,2.0320342770320754e-06,8.151964455283132e-07,train
7.486962417999999e-07,9.2842105874e-07,1.8245572856315107e-07,2.8269085200436383e-06,train
7.521856136999999e-07,8.880903581e-07,1.0876421020311674e-06,1.5411901079598651e-06,train
7.838624089e-07,9.0040328093e-07,1.4661635830302776e-06,1.652461682166423e-06,train
7.994581358e-07,9.1825870394e-07,1.4403309334157065e-06,2.0908347098276003e-06,train
8.595210444999999e-07,9.443966638299999e-07,2.438461965216119e-06,2.8263504564996974e-06,train
8.325388500999999e-07,9.265087499399999e-07,2.104982682833e-06,2.147266154198532e-06,train
8.194598805999999e-07,9.367182814399999e-07,1.3925591207234923e-06,2.7524927996145886e-06,train
7.284775045e-07,8.409156527e-07,1.2339894565939025e-06,8.571835640150474e-07,train
8.168828182999999e-07,8.7848462235e-07,2.5513091751813057e-06,9.253295592390528e-07,train
7.284456479999999e-07,9.091012233799999e-07,3.661951056242197e-07,2.2070133787578787e-06,train
8.25803842e-07,9.256650345099999e-07,1.926744468229399e-06,2.171123742571277e-06,train
6.8484812e-07,8.191380396e-07,8.458450140647338e-07,7.680433139122299e-07,train
7.92078893e-07,9.227455266099999e-07,1.1636003159935654e-06,2.3103094390110214e-06,train
7.955685764999999e-07,9.2777468016e-07,1.0989892879184084e-06,2.4957756490994463e-06,train
7.660364492999999e-07,8.856362588899999e-07,1.355708926075396e-06,1.4131566977757822e-06,train
7.307235839999999e-07,9.0818513332e-07,4.1820740164946524e-07,2.1672931429829854e-06,train
8.210420563999999e-07,8.9173468774e-07,2.480818648936586e-06,1.1733942031472068e-06,train
7.779209325999999e-07,9.028855558999999e-07,1.3058382031972367e-06,1.7551587060018557e-06,train
8.619720872e-07,9.4576255504e-07,2.4798899593805794e-06,2.8922653165555204e-06,train
7.978880687999999e-07,8.782862515099999e-07,2.0861632171832335e-06,1.0653244162080044e-06,train
6.797734269999999e-07,8.705246924899999e-07,3.442584207647852e-07,1.5187427173921123e-06,train
7.792453832e-07,8.791271858199999e-07,1.6853288292895905e-06,1.2036235207567617e-06,train
8.025689733e-07,8.684033054299999e-07,2.311562446439338e-06,8.487695311637238e-07,train
8.14170663e-07,9.2645786093e-07,1.585127725282037e-06,2.2999028182704932e-06,train
8.369893397e-07,9.408315002299999e-07,1.7561176962312165e-06,2.834649866516215e-06,train
8.250850192e-07,8.891518429299999e-07,2.6340990885955455e-06,1.0802483999819803e-06,train
7.149810620000001e-07,9.072103231899999e-07,2.1682965526069287e-07,2.2159520018869857e-06,train
7.949009473999999e-07,8.712272070899999e-07,2.104166358045844e-06,9.5391491361137e-07,train
8.414590688999999e-07,9.2847283516e-07,2.3382809869924177e-06,2.1483892983632513e-06,train
8.223893567e-07,8.9835780431e-07,2.4133059142044893e-06,1.3222008330136944e-06,train
7.00961792e-07,8.7647458177e-07,5.220386430897096e-07,1.5435892424109373e-06,train
8.642041671999999e-07,9.436068491199999e-07,2.678915568217531e-06,2.716786553991725e-06,train
7.995125647999999e-07,9.023904520599999e-07,1.7664051825703872e-06,1.6012373631295612e-06,train
7.29284432e-07,8.961261463399999e-07,6.179859163932294e-07,1.8433776162909182e-06,train
8.085261207e-07,8.635213702999999e-07,2.5104701858010336e-06,7.189257922845376e-07,train
7.738871380999999e-07,9.1225273285e-07,1.0460865548909846e-06,2.0553366061500913e-06,train
7.629051887e-07,9.330672626099999e-07,2.7265784180901245e-07,2.967182771642126e-06,train
7.357590686e-07,8.371786318999999e-07,1.3683990343104528e-06,7.72702764896866e-07,train
7.138785149999999e-07,8.616230897899999e-07,8.503771340488558e-07,1.2275501972279783e-06,train
7.756345121999999e-07,8.755611015199999e-07,1.6597028907704934e-06,1.1573049560325291e-06,train
7.616973466e-07,8.528740369e-07,1.6464457499431513e-06,8.584161432879818e-07,train
8.353145054999999e-07,9.3656143981e-07,1.868600072855523e-06,2.6034054617132337e-06,train
8.277524495999999e-07,9.1994723607e-07,2.133102253395787e-06,1.931241015528806e-06,train
7.683283145e-07,8.397771766e-07,1.8789699195836902e-06,6.325265101012615e-07,train
7.845977949999999e-07,8.8609632412e-07,1.70000644699918e-06,1.312209273866176e-06,train
8.357471456999999e-07,8.867896750999999e-07,2.995919417343848e-06,9.301054492161545e-07,train
7.614751143e-07,8.602972381699999e-07,1.571157789650653e-06,9.747722670709787e-07,train
8.596305511999999e-07,9.4494913527e-07,2.4174870713593304e-06,2.863058841879631e-06,train
7.127426369999999e-07,9.066120084099999e-07,1.9880399430014474e-07,2.208774794859693e-06,train
8.576665471e-07,9.390190822299999e-07,2.5885125687454916e-06,2.510024399137006e-06,train
7.872269137e-07,9.2318457391e-07,1.0487901598525908e-06,2.3605667272325516e-06,train
8.306580515e-07,9.2890522243e-07,1.9772264894560618e-06,2.268375706710491e-06,train
6.240130359999999e-07,7.89023749e-07,4.1269015189719995e-07,6.525274498076767e-07,train
7.485086953999999e-07,8.975139170099999e-07,8.844686876086577e-07,1.78113944240977e-06,train
7.687738594999999e-07,8.681035335e-07,1.6181230813326334e-06,1.0634214096340602e-06,train
7.539065044e-07,8.515893358999999e-07,1.5273157817337172e-06,8.817802862395431e-07,train
7.678578888e-07,8.9146091108e-07,1.3051445244040842e-06,1.5306774312962381e-06,train
7.790903731e-07,8.6368711235e-07,1.858862774483461e-06,9.26845206754075e-07,train
7.043603979999999e-07,8.779776056899999e-07,5.454453464805937e-07,1.558254822033989e-06,train
6.181939649999999e-07,8.282496388e-07,1.187630422577417e-07,1.1013385128635633e-06,train
7.947463819e-07,9.2222281822e-07,1.2356298203829538e-06,2.271453145320407e-06,train
7.15240923e-07,8.663094152e-07,8.19449864068547e-07,1.2993057842889805e-06,train
7.851541897e-07,9.216824798399999e-07,1.0455377688116797e-06,2.315384831532702e-06,train
7.309289989999999e-07,8.9433598684e-07,6.704214672356689e-07,1.7915907719532672e-06,train
6.551734749999999e-07,8.372306815999999e-07,4.003630339773093e-07,1.0971960284589397e-06,train
8.237885091e-07,8.868946830299999e-07,2.629391158600547e-06,1.0415719936003808e-06,train
7.12386824e-07,9.1435109008e-07,2.4413109197660045e-08,2.460464954818341e-06,train
8.426503013999999e-07,9.0239675661e-07,2.976890767380455e-06,1.2421299998729393e-06,train
7.654397633999999e-07,8.906230974899999e-07,1.274590908157519e-06,1.5253752138613842e-06,train
7.06054958e-07,8.5750603154e-07,7.915157176534968e-07,1.195429270943279e-06,train
8.109330276999999e-07,9.2610605872e-07,1.5121242185062312e-06,2.3102728033375116e-06,train
6.9681162e-07,8.262653265e-07,9.358414322377945e-07,8.059528862449546e-07,train
8.547529326999999e-07,9.3800002092e-07,2.5093628774717706e-06,2.48473229441624e-06,train
8.459519721e-07,9.409328687e-07,2.059492307468025e-06,2.7516421590645246e-06,train
8.258962061e-07,8.7249886101e-07,2.8798716799216993e-06,7.326102901734973e-07,train
8.203530324999999e-07,8.937130859399999e-07,2.431381511891096e-06,1.225400945848149e-06,train
7.942525619e-07,8.9587757774e-07,1.75821482393747e-06,1.4712525100953118e-06,train
7.56466273e-07,9.3227320406e-07,1.8613280560325408e-07,2.9670270949888017e-06,train
8.383212416e-07,9.3131713798e-07,2.1455447669721647e-06,2.3087804371899885e-06,train
8.427927082999999e-07,9.4327428883e-07,1.8467434101230923e-06,2.93335693269849e-06,train
7.432598947999999e-07,9.181316976e-07,3.8407966455850164e-07,2.433284421313415e-06,train
7.386979696e-07,8.40949948e-07,1.3815654964952149e-06,8.088148432182421e-07,train
8.52138445e-07,9.4410476753e-07,2.15259786835227e-06,2.8904462914864995e-06,train
7.70122047e-07,8.969766489e-07,1.260381598048561e-06,1.6486750010696185e-06,train
7.787388250999999e-07,9.2758543115e-07,7.512426255731403e-07,2.6019771948454218e-06,train
7.34061392e-07,8.9822404155e-07,6.522004587023449e-07,1.8727917069178323e-06,train
7.760054800999999e-07,9.0456563851e-07,1.2386751584162368e-06,1.8129671011464211e-06,train
8.315071733e-07,9.245938856799999e-07,2.1262673144085677e-06,2.0773060259268075e-06,train
8.324681351999999e-07,9.164787546e-07,2.3578285385027586e-06,1.7666704968873018e-06,train
8.276414829e-07,8.742033386199999e-07,2.910950244205489e-06,7.489416168998418e-07,train
7.379363869999999e-07,9.1823419482e-07,2.9855265206287305e-07,2.466263431407146e-06,train
6.898688139999999e-07,8.437489467e-07,7.206417854167653e-07,1.0590284913622595e-06,val
6.955280179999999e-07,8.155221561999999e-07,9.93076067068129e-07,6.850367003755818e-07,val
7.864955678e-07,9.0046581825e-07,1.5185760921149198e-06,1.6373678539559e-06,val
7.752211409999999e-07,8.595522393999999e-07,1.8267622296103767e-06,8.831347221811143e-07,val
7.279777657999999e-07,8.568573309099999e-07,1.0867634965987499e-06,1.0894634596226806e-06,val
7.871565797e-07,8.865381173499999e-07,1.7461676262496174e-06,1.3053161550482329e-06,val
8.503071367e-07,9.2538116833e-07,2.7445784777610906e-06,1.9264716486409064e-06,val
7.940123830999999e-07,8.570416299e-07,2.2364570305115425e-06,7.204008016968382e-07,val
8.023677008999999e-07,8.8477492408e-07,2.1045046668656225e-06,1.1646363817580259e-06,val
7.831262872e-07,9.1624191322e-07,1.137433798024392e-06,2.130125077581847e-06,val
7.545904784e-07,9.0369055202e-07,8.753641394013699e-07,1.911522595487693e-06,val
8.531324165999999e-07,9.242305361e-07,2.8846833075536137e-06,1.8491965305083825e-06,val
8.333943430999999e-07,9.2289853609e-07,2.2298769282942086e-06,1.992905401469015e-06,val
8.387297502999999e-07,9.375452987e-07,1.943480283361415e-06,2.625170468576862e-06,val
7.912614166e-07,9.0200376022e-07,1.5915372929032945e-06,1.646875953667507e-06,val
8.242102116e-07,9.2745176102e-07,1.8300577040324163e-06,2.2604646390795478e-06,val
7.243979399999999e-07,8.9887747787e-07,5.026749316340302e-07,1.936893474226612e-06,val
7.863078298999999e-07,9.0306049502e-07,1.4693426728292066e-06,1.7074810444491138e-06,val
7.758240681999999e-07,9.097167452999999e-07,1.1355900208901471e-06,1.9642711391821345e-06,val
8.523147627999999e-07,9.4234926117e-07,2.23741738716998e-06,2.7728827388415874e-06,val
8.388726829e-07,9.0630567596e-07,2.7756946076431784e-06,1.388443487228938e-06,val
8.253508999999999e-07,9.0158383078e-07,2.4425477820354447e-06,1.3807834732694893e-06,val
7.984048816e-07,9.0291262729e-07,1.7320398023495585e-06,1.6229784261974134e-06,val
7.193239069999999e-07,9.053467736499999e-07,3.133982535758871e-07,2.1394928971594493e-06,val
7.05157769e-07,8.642822168099999e-07,7.1229687435595e-07,1.3082739573527036e-06,val
7.887246097999999e-07,9.1571187797e-07,1.2646564543134284e-06,2.075481329010983e-06,val
8.022447131e-07,9.211750533499999e-07,1.4330174962704043e-06,2.1781258387150752e-06,val
7.707631547999999e-07,9.3309799875e-07,4.173149970596668e-07,2.917925395120175e-06,val
7.937587023999999e-07,9.3183552993e-07,9.310313885776981e-07,2.6975935033179534e-06,val
8.186643978e-07,9.236197513899999e-07,1.7825152795922174e-06,2.147447214428065e-06,val
8.110611687e-07,9.152435215e-07,1.7881194762784413e-06,1.9016556150478902e-06,val
8.027985727e-07,8.8459903488e-07,2.1170071612807794e-06,1.1578411303756814e-06,val
8.482859585999999e-07,9.340387584599999e-07,2.403645588130184e-06,2.342809364076278e-06,val
7.29704527e-07,8.726219297299999e-07,9.459070082057638e-07,1.3448198828943587e-06,val
8.552193103999999e-07,9.2515174753e-07,2.942313676024821e-06,1.8635105845937312e-06,val
7.528382742e-07,9.293278406299999e-07,2.228742582451997e-07,2.84456566974397e-06,val
7.915559198e-07,9.043506995299999e-07,1.555802763263555e-06,1.7086447291094311e-06,val
7.415138456999999e-07,8.678284029899999e-07,1.1717806255959475e-06,1.2036507000420587e-06,val
6.6246745e-07,8.6515884139e-07,2.165924205254348e-07,1.4899601197284568e-06,val
8.347035164e-07,9.4144533828e-07,1.6564454938843792e-06,2.8946124666102693e-06,val
6.411821439999999e-07,8.172572231e-07,4.069166162589496e-07,8.981469537513777e-07,val
7.191329459999999e-07,9.177517676499999e-07,3.418961468947868e-08,2.5483523453511026e-06,val
7.585789595e-07,9.270069974599999e-07,3.9450158772018185e-07,2.7032231963648324e-06,val
8.09053207e-07,9.343435202299999e-07,1.2053597933496904e-06,2.7098234175042175e-06,val
8.105593955e-07,8.970623270499999e-07,2.1205394976427425e-06,1.3839219642889484e-06,val
8.273337439999999e-07,9.3941001685e-07,1.513443713812924e-06,2.838161630398697e-06,val
8.148868972999999e-07,9.1419981513e-07,1.909214469642702e-06,1.8375772502200823e-06,val
8.017213500999999e-07,9.138084367899999e-07,1.5937910510443953e-06,1.9229185499864547e-06,val
7.741166308999999e-07,8.492268128999999e-07,1.9042446143823576e-06,7.315672623714673e-07,val
7.816228655999999e-07,8.769216347399999e-07,1.759210257391858e-06,1.146422701996283e-06,val
7.092211239999999e-07,8.6165500654e-07,7.903457889695059e-07,1.2479983528048983e-06,val
7.886725899e-07,8.770590610099999e-07,1.9010289893008118e-06,1.104036164366665e-06,val
8.189569778e-07,8.987475306399999e-07,2.311997070985915e-06,1.3603374385942199e-06,val
7.601904074e-07,9.280167523399999e-07,3.917927109420889e-07,2.738842342060922e-06,val
7.492084209999999e-07,8.873294758e-07,1.050717092030844e-06,1.5401546959205613e-06,val
8.316548876e-07,9.3706966315e-07,1.7346696900675736e-06,2.6651643089057578e-06,val
6.634128599999999e-07,8.7994055631e-07,4.75807380242087e-08,1.7634826224342096e-06,val
8.691134388999999e-07,9.4804993445e-07,2.693700859062915e-06,2.971549181416989e-06,val
6.959472149999999e-07,8.369507869e-07,8.464435731847551e-07,9.43896315770424e-07,val
7.562782498e-07,8.873382709199999e-07,1.165223889258063e-06,1.5031296345781489e-06,val
7.374215689999999e-07,9.1231804627e-07,4.30065985467889e-07,2.2630962312111136e-06,val
8.67785399e-07,9.4668863759e-07,2.6991953532778826e-06,2.8866623460898476e-06,val
6.940685519999999e-07,8.893955740999999e-07,2.617045964486622e-07,1.843358090223243e-06,val
7.960223585999999e-07,9.143736653099999e-07,1.452035432367813e-06,1.9813887445393373e-06,val
7.417232803e-07,9.033548734e-07,6.76560816790902e-07,1.9705887582567593e-06,val
8.11474424e-07,8.6762215596e-07,2.539846464390193e-06,7.665677377271783e-07,val
8.212184524999999e-07,8.8805601462e-07,2.540085523574193e-06,1.0888841679116013e-06,val
7.586382371e-07,8.8350666246e-07,1.2568400419790977e-06,1.409642700719521e-06,val
8.407793913999999e-07,9.0678712301e-07,2.8306753500285336e-06,1.3837709998994996e-06,val
7.29763762e-07,9.183948314099999e-07,1.7125981451049543e-07,2.5163043346924395e-06,val
7.81098184e-07,8.9713286982e-07,1.4656118190783611e-06,1.5867760797387787e-06,val
7.605336381999999e-07,8.9289711803e-07,1.1555463438285107e-06,1.6048812114362357e-06,val
7.952508226e-07,8.7369623209e-07,2.0830738886205793e-06,9.966018690182557e-07,val
7.480365218999999e-07,8.764020712599999e-07,1.1743228971347725e-06,1.3253700263551797e-06,val
8.399931469e-07,9.0294342809e-07,2.8758169571184343e-06,1.2834230032506518e-06,val
8.289647823999999e-07,9.417363302299999e-07,1.4657348574549297e-06,2.9662494931585353e-06,val
8.041752994e-07,8.731512446599999e-07,2.29486252441521e-06,9.22642821334483e-07,val
8.251545829e-07,9.270797561199999e-07,1.8679139620959855e-06,2.2363967402625937e-06,val
7.433484388999999e-07,8.520511751e-07,1.3560507897729776e-06,9.431295479764354e-07,val
7.608659305e-07,8.567509843999999e-07,1.5955010877901755e-06,9.22238195881486e-07,val
7.07321602e-07,8.8131782767e-07,5.397671174200519e-07,1.6120171130844485e-06,val
8.400159016e-07,9.3556895349e-07,2.058876702756474e-06,2.505266163510276e-06,val
7.886587604e-07,8.573358937e-07,2.1178511527618413e-06,7.619222752884255e-07,val
8.144821816999999e-07,9.173558414e-07,1.827517678959943e-06,1.9475178500476568e-06,val
6.066323889999999e-07,8.029625268e-07,1.8361254887300083e-07,8.45179118987259e-07,val
7.441397484999999e-07,8.8781265157e-07,9.646788820230676e-07,1.576589705414804e-06,val
8.018383572999999e-07,8.6643941735e-07,2.3162333070580135e-06,8.198268067087538e-07,val
7.440148804e-07,9.266946269999999e-07,1.59739110037434e-07,2.7758105318824833e-06,val
7.649343447999999e-07,8.691175202999999e-07,1.5386520277803604e-06,1.1028919421972478e-06,val
8.635464403e-07,9.417401864799999e-07,2.7306181781497226e-06,2.6044180642020685e-06,val
6.973986139999999e-07,8.216649425999999e-07,9.746914567437704e-07,7.486021335115666e-07,val
7.111077819999999e-07,8.7674334978e-07,6.463519973859051e-07,1.5053043568782846e-06,val
7.626152850999999e-07,8.9655421162e-07,1.1339524914708476e-06,1.6810020493838268e-06,val
6.388603889999999e-07,8.316687958e-07,2.8379520278059735e-07,1.0794205054257098e-06,val
7.813050412999999e-07,8.462745277999999e-07,2.070806921084352e-06,6.431545332716153e-07,val
7.585540850999999e-07,8.8001193941e-07,1.3006447137939824e-06,1.3397743201341436e-06,val
7.376180870999999e-07,8.7179347079e-07,1.0696352166017502e-06,1.2922917683792451e-06,val
8.691784613e-07,9.4378114715e-07,2.9027173302480504e-06,2.6653578444415607e-06,val
7.952533693e-07,9.2003117816e-07,1.3026575152595897e-06,2.184715428333065e-06,val
7.527378396e-07,9.0744024694e-07,7.734394199191576e-07,2.0290251245021153e-06,val
7.239386679999999e-07,8.888023007699999e-07,6.560659260950218e-07,1.6965266475652505e-06,val
7.483017245e-07,9.1566125947e-07,5.243630791472284e-07,2.317066010514679e-06,val
7.22007511e-07,8.8377749001e-07,7.000945765170372e-07,1.597089508934863e-06,val
8.383711256e-07,9.269571517799999e-07,2.2788075965117567e-06,2.1123001091407146e-06,val
7.16203075e-07,8.728263446499999e-07,7.594861866611155e-07,1.4097601762002964e-06,val
8.706857921999999e-07,9.4421203259e-07,2.9565668178069984e-06,2.6744904006885403e-06,val
6.036579629999999e-07,7.837033849999999e-07,2.625079204226911e-07,6.596281993734554e-07,val
7.793867033999999e-07,8.6656337425e-07,1.8340440591286857e-06,9.735261187696651e-07,val
8.254785214e-07,9.2670672862e-07,1.8879574523619827e-06,2.217692185301498e-06,val
8.167205898e-07,9.320675518699999e-07,1.4808160168112201e-06,2.5343766907442283e-06,val
8.110748969e-07,8.6748088268e-07,2.531200211108918e-06,7.672642877789647e-07,val
6.63978942e-07,8.236312309e-07,5.902602583656003e-07,8.965076181924857e-07,val
7.30611285e-07,8.473421111999999e-07,1.2102223388515868e-06,9.36353206583296e-07,val
7.668970832e-07,8.6979743813e-07,1.5658164772921955e-06,1.1037067072641381e-06,val
6.44034286e-07,8.588922539299999e-07,9.526219704903727e-08,1.451508421321741e-06,val
7.68494207e-07,9.163701974899999e-07,8.541355327526042e-07,2.2253729378013574e-06,val
8.638317942e-07,9.395585349599999e-07,2.832645592173162e-06,2.4684585045637745e-06,val
8.556014331e-07,9.2946488239e-07,2.832923638091624e-06,2.0449357043016628e-06,val
7.874730135e-07,9.2355527206e-07,1.04393630155647e-06,2.373764307340422e-06,val
7.585341261e-07,8.424550606999999e-07,1.684395204987248e-06,7.258152129107235e-07,val
8.386857090999999e-07,9.0443682932e-07,2.8046101229833607e-06,1.3373464482768288e-06,val
7.836412683e-07,8.6646316965e-07,1.91961420394544e-06,9.450295674089135e-07,val
8.494520324e-07,9.4064822442e-07,2.1998720261859198e-06,2.697527697078478e-06,val
5.92811198e-07,8.015719777e-07,7.527174132443349e-08,8.692128669424397e-07,val
8.316814543e-07,9.0635061634e-07,2.5444268359903537e-06,1.4567444659784855e-06,val
6.622145469999999e-07,8.649526262199999e-07,2.1618283268163396e-07,1.4873586082025162e-06,val
7.461892550999999e-07,8.7093719734e-07,1.2090754662488165e-06,1.2346622064801717e-06,val
7.563666556e-07,8.997951182099999e-07,9.739278632802905e-07,1.7973889060179473e-06,val
7.835157543e-07,9.1965046493e-07,1.0637237470169256e-06,2.2493139697851584e-06,val
7.960661806999999e-07,9.111485227199999e-07,1.5218399929595077e-06,1.8776561313523958e-06,val
7.726884198e-07,8.626561589299999e-07,1.7476354363725204e-06,9.486948021165775e-07,val
8.135852164999999e-07,8.644496428999999e-07,2.630104389704975e-06,6.94187087043152e-07,val
7.40220739e-07,9.193759465499999e-07,3.0488909527675936e-07,2.4964626741988152e-06,val
8.627256376e-07,9.381596745e-07,2.8378015081981067e-06,2.4012643440042123e-06,val
6.64848827e-07,8.425314994799999e-07,4.565185553179495e-07,1.134913121967337e-06,val
8.356710562e-07,8.940502137399999e-07,2.8835492499906053e-06,1.097626533151593e-06,val
7.445940821999999e-07,9.0041157081e-07,7.737232228040175e-07,1.8761222013312213e-06,val
8.450414267e-07,9.2331747215e-07,2.607235811711526e-06,1.897893098822451e-06,val
7.06663054e-07,8.6081729202e-07,7.665605032100712e-07,1.2452612565149186e-06,val
7.751046034e-07,8.7785951813e-07,1.6218128254677995e-06,1.2040856592091225e-06,val
8.335418482e-07,8.8145254111e-07,2.9995901188237887e-06,8.37587852207249e-07,val
8.139319221e-07,9.319563798699999e-07,1.4108994090421236e-06,2.5514352383582767e-06,val
