A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
6.383388315529999e-07,7.511291394979999e-07,7.30036466379999e-08,7.493414117729986e-08,4.986587645913985e-08,1.8034193411462903e-08,1.7327510497504038e-08,4.652522999813996e-08,1.7571691995999954e-08,3.134672029641991e-08,7.155225908892041e-07,2.637375405056157e-07,train
8.082688617234999e-07,9.059847083660999e-07,7.295561862480011e-08,7.452251276840003e-08,4.986304191362987e-08,1.80281773083379e-08,1.802277609367116e-08,4.653865481265001e-08,1.756780876239991e-08,3.134623793576995e-08,1.8954670853484258e-06,1.6410240822158246e-06,train
6.795273392139999e-07,8.690196167046999e-07,7.296724272239994e-08,7.480946534200007e-08,4.9859918605570024e-08,1.8031237426063922e-08,1.750258661372884e-08,4.652032407488992e-08,1.7569324334499823e-08,3.134044172839992e-08,3.539102903907272e-07,1.4943229163376974e-06,train
8.632155380554e-07,9.395791801561e-07,7.295615115979991e-08,7.443317104619974e-08,4.9868376493319924e-08,1.802770742438098e-08,1.8244308451895777e-08,4.6551751767389935e-08,1.756829664839994e-08,3.1365510751719996e-08,2.7843939847476452e-06,2.482356942562717e-06,train
6.739925626089999e-07,7.825891533221e-07,7.299103697249999e-08,7.48291198494999e-08,4.9864142402760025e-08,1.8032580762663064e-08,1.747493878117696e-08,4.6526743724190007e-08,1.7570481932499858e-08,3.1342940648869945e-08,9.323864927287917e-07,4.2587934636878645e-07,train
8.435748745855e-07,9.370324524938999e-07,7.295331587450004e-08,7.446393034410005e-08,4.986584185386989e-08,1.8027774522825192e-08,1.8161904952033874e-08,4.654470444188e-08,1.7568013759200034e-08,3.135994311002989e-08,2.1112139071119243e-06,2.5535762098353214e-06,train
7.576044116812e-07,8.975314557120999e-07,7.295686870609991e-08,7.462289308969997e-08,4.9860732278879887e-08,1.8029171431480615e-08,1.7817218663532845e-08,4.652905141001988e-08,1.7568125248799986e-08,3.134228870965003e-08,1.0239901948476272e-06,1.7356556179870123e-06,train
7.581755871709e-07,9.037173351165e-07,7.295551025359992e-08,7.462185820019992e-08,4.986061653727004e-08,1.8029103944943906e-08,1.781901496489674e-08,4.6528528197400116e-08,1.756807824100002e-08,3.134310961556999e-08,9.26116357958931e-07,1.895317701629409e-06,train
7.099616844389999e-07,8.058265468374999e-07,7.298196044789988e-08,7.473473622929987e-08,4.986331936680007e-08,1.8031256376280795e-08,1.762226620697497e-08,4.652951339526995e-08,1.756953056330005e-08,3.1340784380770056e-08,1.2257136488017816e-06,5.192942742203454e-07,train
7.687708847182e-07,8.988248392352e-07,7.295646937799993e-08,7.45994936437e-08,4.986108097461993e-08,1.8028934751261904e-08,1.7862365754248143e-08,4.653090850540994e-08,1.7567959598999862e-08,3.134278953087993e-08,1.1960984410090764e-06,1.7057740971353965e-06,train
7.723156901506e-07,8.861837266631999e-07,7.295916995609997e-08,7.459191895339996e-08,4.986165096612996e-08,1.802896318736412e-08,1.7877451397501885e-08,4.653291096661997e-08,1.7568032209199905e-08,3.134157209537003e-08,1.452009521387788e-06,1.3916522926763273e-06,train
7.405486351099e-07,9.030618488067999e-07,7.295617733580011e-08,7.466037492489988e-08,4.986005318868991e-08,1.8029446961396965e-08,1.7747897685319804e-08,4.65256275077899e-08,1.756827186000001e-08,3.1342713805810033e-08,6.562765536998137e-07,1.971069537807446e-06,train
7.226207781689999e-07,8.104721119381999e-07,7.298000419039995e-08,7.470404484199983e-08,4.986334156257e-08,1.8030880357816654e-08,1.767380608184722e-08,4.653098934787005e-08,1.756923270589993e-08,3.134046911409001e-08,1.3642032520864608e-06,5.137112756526979e-07,train
7.768322792688999e-07,9.313119093129999e-07,7.295057324679993e-08,7.458565258049977e-08,4.986093940131999e-08,1.8028671334690888e-08,1.7889625532284e-08,4.6528413592789914e-08,1.7567990390599905e-08,3.135083740715994e-08,5.855305492626653e-07,2.7915677245511075e-06,train
8.213669866483999e-07,8.836768838023e-07,7.296123990630004e-08,7.449842118779989e-08,4.9864695089189905e-08,1.802818974348524e-08,1.8078416457209047e-08,4.6544338869019916e-08,1.7567901540699856e-08,3.134502663374993e-08,2.59153769171614e-06,9.976635797300525e-07,train
8.117538321803999e-07,9.072904250691e-07,7.295549566289995e-08,7.451617821520006e-08,4.986329352834991e-08,1.8028156206206086e-08,1.8036959116860902e-08,4.653939333319996e-08,1.7567781840099945e-08,3.134680138082989e-08,1.9572523516880334e-06,1.6523710499687564e-06,train
8.685663563884999e-07,9.419762345040999e-07,7.295704397650014e-08,7.44255014343e-08,4.986930419645995e-08,1.8027671220847938e-08,1.826628252449506e-08,4.6553652391359837e-08,1.7568453389599863e-08,3.136827115042016e-08,2.931328180886484e-06,2.5615603372131853e-06,train
7.01046188546e-07,8.809795631139999e-07,7.296289014640005e-08,7.475368102620012e-08,4.985981250516987e-08,1.803056476015531e-08,1.7589485131772835e-08,4.6522066779789965e-08,1.7568829455099955e-08,3.134060470067998e-08,4.599604674857858e-07,1.634010605114194e-06,train
5.70555857531e-07,7.25382021427e-07,7.30194533265e-08,7.516558733849992e-08,4.9867828335620095e-08,1.8037110359047122e-08,1.7049018696025973e-08,4.65208494075799e-08,1.7573822116400074e-08,3.1352776003099966e-08,2.3398087112003353e-07,2.4415367899325013e-07,train
7.10682372412e-07,8.282447824044e-07,7.297575426980002e-08,7.473157207749988e-08,4.986217046380997e-08,1.8030913069845794e-08,1.7626655675023077e-08,4.6527774665869917e-08,1.7569263421299833e-08,3.133985780934006e-08,1.0867173794513669e-06,7.748612242652659e-07,train
8.222008292260999e-07,8.522078250571e-07,7.296893324309998e-08,7.449777559589992e-08,4.986593209039993e-08,1.8028526556504044e-08,1.8082020266863748e-08,4.654733065018996e-08,1.7568124425399893e-08,3.134393966735996e-08,2.9819419651336553e-06,4.221967926788095e-07,train
8.268691404892e-07,8.881392817171999e-07,7.296061649969994e-08,7.448875496559994e-08,4.9865014591719934e-08,1.802813054487221e-08,1.8101088735587988e-08,4.6545495840399905e-08,1.7567841551699843e-08,3.134602470413987e-08,2.686311302275881e-06,1.0463530657238885e-06,train
6.947545540489999e-07,8.253948966518e-07,7.297742339919988e-08,7.477143139929994e-08,4.986208855688991e-08,1.803137638475389e-08,1.7562129878678945e-08,4.652589889451997e-08,1.756946458879995e-08,3.1340168697319916e-08,9.121902609965641e-07,8.053125593524723e-07,train
8.018940700165e-07,9.216936319907e-07,7.295239201929993e-08,7.453550145569993e-08,4.986241105963997e-08,1.8028222521169174e-08,1.7994105690773983e-08,4.653522740121006e-08,1.756783047240005e-08,3.134916046107989e-08,1.3996005358084377e-06,2.203984296330215e-06,train
6.185329890049999e-07,7.481695865369999e-07,7.30065758763999e-08,7.49961838034e-08,4.9866046361329974e-08,1.8034865932373875e-08,1.724679985798599e-08,4.652339817301004e-08,1.757211349860002e-08,3.134781789714992e-08,5.463553940241827e-07,2.998300877352882e-07,train
6.40421962099e-07,8.20267659515e-07,7.29831898304999e-08,7.492216127189995e-08,4.986182338333995e-08,1.8033042880946115e-08,1.7341977898910056e-08,4.65198758935e-08,1.757057594699992e-08,3.1341994418770014e-08,3.7645713548698646e-07,9.364164030804698e-07,train
7.599883809633999e-07,8.641190480471e-07,7.296464463000008e-08,7.461786495740007e-08,4.986194992832998e-08,1.8029425680551787e-08,1.7827615046323993e-08,4.653256277439983e-08,1.7568253688899923e-08,3.1339995817490076e-08,1.49799787705836e-06,1.0480106174345597e-06,train
8.039050455491999e-07,8.348070361571e-07,7.297259732689997e-08,7.453180035679996e-08,4.986540756129985e-08,1.80289515556468e-08,1.8005814033291144e-08,4.65440581122299e-08,1.7568343777599846e-08,3.134232725272005e-08,2.6591036434448006e-06,3.219067650835962e-07,train
7.779813439455e-07,9.339322381133e-07,7.295023475479982e-08,7.458377997999988e-08,4.9861022560610026e-08,1.8028641197543016e-08,1.7893420381060775e-08,4.6528253095559924e-08,1.7567966619899896e-08,3.135191188833996e-08,5.177639210877389e-07,2.9166098237957323e-06,train
7.448543010937e-07,8.180526931311e-07,7.297704446059982e-08,7.465285652559991e-08,4.9863530152040076e-08,1.8030253098421868e-08,1.7764299919917008e-08,4.653380712960994e-08,1.75688650159999e-08,3.134023562376985e-08,1.6389365469011388e-06,4.910462591910207e-07,train
5.92630202422e-07,7.306908026769999e-07,7.301497560089987e-08,7.508494128140016e-08,4.9867324315389955e-08,1.8036107763830894e-08,1.7139620357876666e-08,4.6522411542649944e-08,1.7573172054799786e-08,3.135088116716983e-08,3.9154100706844944e-07,2.293891197475474e-07,train
7.872429228334999e-07,8.279153570299999e-07,7.297399695319994e-08,7.456398904549988e-08,4.986474361185017e-08,1.802935998543894e-08,1.793719615894881e-08,4.654086723929995e-08,1.7568478491299917e-08,3.134135858974999e-08,2.336475022770154e-06,3.550765266058814e-07,train
7.35925987961e-07,8.680536485692e-07,7.296428572340004e-08,7.467057110509993e-08,4.986096617047005e-08,1.8029832523653856e-08,1.7730226890390036e-08,4.652824308535007e-08,1.7568446831199935e-08,3.133979288925982e-08,1.0790085410447057e-06,1.2370004705079796e-06,train
8.145885472689e-07,8.746932033934e-07,7.296294854839987e-08,7.45106652315998e-08,4.986439963748988e-08,1.8028400182855967e-08,1.8050551398610284e-08,4.654338170893992e-08,1.7567900614799883e-08,3.1343705153230015e-08,2.524214420156323e-06,8.748045997240762e-07,train
7.708927798975e-07,9.165004584818e-07,7.295295745989993e-08,7.45960125123998e-08,4.9860831440420017e-08,1.8028741215989003e-08,1.7868953563172938e-08,4.652935255455984e-08,1.7567923530499753e-08,3.134602398848999e-08,8.856024785300363e-07,2.2184701767574925e-06,train
7.828228247031999e-07,8.476451052269e-07,7.296872848509973e-08,7.457166600299989e-08,4.986356997684988e-08,1.8029156379584864e-08,1.792001132913067e-08,4.653833570645993e-08,1.7568257481399947e-08,3.134070882469996e-08,2.078463936516014e-06,6.565547901816906e-07,train
8.589044961242e-07,9.404969690230999e-07,7.29552224092e-08,7.44400446110001e-08,4.986783472180986e-08,1.8027706603787955e-08,1.8225330204988828e-08,4.654978041858997e-08,1.7568212525999986e-08,3.136496279797003e-08,2.5620373516395533e-06,2.588227157556671e-06,train
8.268379491566001e-07,8.732942287888e-07,7.296405373849989e-08,7.448900424609993e-08,4.986543652895992e-08,1.802819011438678e-08,1.810139213763698e-08,4.654687866312008e-08,1.756794839909994e-08,3.134507071174996e-08,2.883132591591366e-06,7.435003694879383e-07,train
8.097622606750999e-07,8.659264590668e-07,7.296482325569983e-08,7.45196037397999e-08,4.986447807883986e-08,1.8028504370854036e-08,1.8030776939522082e-08,4.654290015149997e-08,1.7567988393300027e-08,3.134284387365996e-08,2.502191899396341e-06,7.544593920880469e-07,train
7.061704773329998e-07,8.382166667325999e-07,7.297329676500002e-08,7.474210715469994e-08,4.986161372367988e-08,1.803091477892217e-08,1.7608973406679037e-08,4.6526331140999975e-08,1.7569213591999872e-08,3.1339665857570054e-08,9.549232423591976e-07,9.209006709036211e-07,train
6.81257657442e-07,8.358116733869e-07,7.297553979009992e-08,7.480599300669997e-08,4.986135098485995e-08,1.8031591664543945e-08,1.7508188356656028e-08,4.652334237144001e-08,1.7569656791399917e-08,3.134019665056994e-08,6.819147893840379e-07,9.871046108414288e-07,train
7.181018741490001e-07,8.656420295283e-07,7.296566176740003e-08,7.471205657289995e-08,4.9860708571979987e-08,1.8030294917560793e-08,1.765821037758895e-08,4.6525778593100005e-08,1.7568754265300034e-08,3.1339734032589966e-08,8.577841189547396e-07,1.2775289451334972e-06,train
8.653707326629e-07,9.42517809475e-07,7.295634039950002e-08,7.443053554669994e-08,4.986874750284986e-08,1.802777209506084e-08,1.8252098716580114e-08,4.655207615392994e-08,1.756836614069987e-08,3.1367679667839945e-08,2.7594380830767378e-06,2.6364566658084746e-06,train
6.846620766549998e-07,8.837515662341e-07,7.296337024959995e-08,7.479574121360002e-08,4.985942700215997e-08,1.803096844373597e-08,1.7523359484398842e-08,4.651968801112996e-08,1.756909203190006e-08,3.134104145302999e-08,2.2716728176644986e-07,1.7599340790546643e-06,train
7.486606159117999e-07,9.089042384279999e-07,7.295466609459978e-08,7.464266967999994e-08,4.9860137422509846e-08,1.802926781922406e-08,1.7780058924347722e-08,4.6526331062489974e-08,1.7568189396299994e-08,3.134379666413997e-08,6.697158859963635e-07,2.097855686074959e-06,train
8.354272739001e-07,9.107728888115e-07,7.295664301519994e-08,7.447464383889996e-08,4.986517081966003e-08,1.8027870492907278e-08,1.8134643597602998e-08,4.654567761371994e-08,1.7567836987500077e-08,3.135033452236e-08,2.5589687947435413e-06,1.5584706643766384e-06,train
8.066127647819999e-07,9.202198007115e-07,7.295286020089999e-08,7.452646454229998e-08,4.986264905689994e-08,1.8028228593051164e-08,1.8013683027004952e-08,4.6536505041939956e-08,1.756781688119991e-08,3.1349065325449986e-08,1.5487084735031232e-06,2.1139792079750604e-06,train
8.401522657575999e-07,9.413446948621e-07,7.295253693090008e-08,7.447059832620007e-08,4.986558742200001e-08,1.8027836067590736e-08,1.8145522955194868e-08,4.654266215924999e-08,1.7568102261299885e-08,3.1361621438669934e-08,1.823600526132754e-06,2.8401532158523165e-06,train
7.663434501921999e-07,9.040457799356e-07,7.295538720550007e-08,7.460470446960005e-08,4.986090676823993e-08,1.802888374607883e-08,1.7852076410249057e-08,4.652993540588999e-08,1.7568034656699912e-08,3.1343387824809945e-08,1.0612572189601776e-06,1.8584168534037922e-06,train
7.753080090642999e-07,9.127451309567e-07,7.295358607139986e-08,7.458669507960004e-08,4.9861076374460015e-08,1.802867233298698e-08,1.7887432953606856e-08,4.653067636049997e-08,1.7567927703200045e-08,3.134536723492009e-08,1.0525560637723073e-06,2.0655709107007032e-06,train
7.768053840158999e-07,9.190080434492999e-07,7.295243226079997e-08,7.458420337209996e-08,4.9861049767639905e-08,1.8028702377925997e-08,1.7892425431389875e-08,4.653014296511005e-08,1.7567876065199927e-08,3.134688999116997e-08,9.368658213842808e-07,2.2716812287893037e-06,train
7.996789466791999e-07,8.906671091480999e-07,7.295853256930006e-08,7.453812970849988e-08,4.986287720040996e-08,1.802845908985715e-08,1.798881989329796e-08,4.6538235689999916e-08,1.756786150639996e-08,3.1343531968259944e-08,1.947144511461975e-06,1.315548445368408e-06,train
7.336539913903e-07,8.766710741799999e-07,7.296227621199989e-08,7.467565472409997e-08,4.9860583143650007e-08,1.802984445396024e-08,1.7721135296563986e-08,4.6527102596059894e-08,1.7568496048300057e-08,3.1340143037610014e-08,9.472121082001834e-07,1.4036541976188458e-06,train
8.322405540547e-07,8.885142399934999e-07,7.296103561429993e-08,7.447952257690019e-08,4.986544158362988e-08,1.802801550502175e-08,1.81233624022709e-08,4.6547031898800034e-08,1.7567911528800138e-08,3.134684906724005e-08,2.8434084929944235e-06,1.0061387051050565e-06,train
6.95465545213e-07,8.850293757457e-07,7.296227437219996e-08,7.476779847179998e-08,4.985958088450003e-08,1.803063262637496e-08,1.7566909785578776e-08,4.652094884232002e-08,1.75689283935999e-08,3.134098788688007e-08,3.368170376557691e-07,1.7423041682144729e-06,train
6.222021869809999e-07,7.832044449238e-07,7.299564069150006e-08,7.498123316480003e-08,4.9863833057319916e-08,1.803418015568421e-08,1.7265071518962114e-08,4.6520883594339986e-08,1.7571538551200058e-08,3.134481362333012e-08,4.2344886249439365e-07,6.022805812496543e-07,train
7.918442431306e-07,8.545602165522e-07,7.296708422429984e-08,7.455377886059991e-08,4.9863737350659995e-08,1.8028863426610964e-08,1.7957066234899793e-08,4.6539707526579884e-08,1.7568161590599934e-08,3.134124311039997e-08,2.2020818096542275e-06,7.001298648742608e-07,train
6.433699031579999e-07,7.805672545232e-07,7.299422398770001e-08,7.491632175470004e-08,4.9864055330070095e-08,1.8033465270090887e-08,1.7350677817001977e-08,4.652330885869993e-08,1.7571051158399997e-08,3.1344085698719976e-08,6.314653499208528e-07,5.120219451540555e-07,train
8.328187455735e-07,8.928353314397e-07,7.296008151669996e-08,7.447860675320011e-08,4.986532791460992e-08,1.802796795044296e-08,1.8125558769555953e-08,4.654684381029002e-08,1.756787767209999e-08,3.1347268371509884e-08,2.7961828029865817e-06,1.0999994649537142e-06,train
6.756520642319999e-07,8.518148511431999e-07,7.297181711209996e-08,7.482028620659982e-08,4.986059864906001e-08,1.8031530643775005e-08,1.7486409078958906e-08,4.6521294874469884e-08,1.7569568654500015e-08,3.1340209705949954e-08,4.862300010146034e-07,1.2298663348032756e-06,train
8.217858339011e-07,9.204801327798999e-07,7.295367405869966e-08,7.449904118179995e-08,4.9863844959479925e-08,1.802799480198285e-08,1.8076109685124857e-08,4.6540439879659964e-08,1.756783817059991e-08,3.135076626771e-08,1.934932485385358e-06,2.00531646949865e-06,train
7.989442844267e-07,8.784764410967999e-07,7.296136485410007e-08,7.45395162111999e-08,4.986330459808988e-08,1.8028591546515962e-08,1.7986226016362015e-08,4.653917538252994e-08,1.7567952778399826e-08,3.134255669439001e-08,2.095935031787064e-06,1.0651663734292071e-06,train
7.050973782169999e-07,8.755976034225e-07,7.296387993169995e-08,7.474358080399987e-08,4.986006669272983e-08,1.80305143627368e-08,1.7605767823811017e-08,4.652302648013998e-08,1.756884787279992e-08,3.134021864519009e-08,5.782003526986259e-07,1.5112834475855471e-06,train
8.021252738367e-07,8.508929345155e-07,7.296829180139994e-08,7.453435399809988e-08,4.986450490906988e-08,1.8028781869859832e-08,1.799911787914794e-08,4.6542268667669817e-08,1.7568136006899804e-08,3.134196922978999e-08,2.470450851088792e-06,5.691372638969844e-07,train
8.380448042254e-07,9.209132980079999e-07,7.295504780899986e-08,7.44709580943999e-08,4.986532566049008e-08,1.802785690846011e-08,1.814373035399678e-08,4.6545260202489964e-08,1.7567852567499907e-08,3.135312980423994e-08,2.4138074160764624e-06,1.8783752626529005e-06,train
7.4751715665e-07,8.382733006859e-07,7.29714908127999e-08,7.464581751650001e-08,4.986265972671002e-08,1.8029929608567673e-08,1.777618112269776e-08,4.6532590440879966e-08,1.7568604299599877e-08,3.133968617105003e-08,1.530484086536978e-06,7.30746866286617e-07,train
8.493696905731999e-07,9.312488511309999e-07,7.295487068649994e-08,7.445349616079995e-08,4.9866465852939994e-08,1.8027723848112023e-08,1.8188475325159967e-08,4.654764940294008e-08,1.7568023549699812e-08,3.135856580445003e-08,2.5180549292503333e-06,2.199720746441326e-06,train
